number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_split0_test_score,user_attrs_split1_test_score,user_attrs_split2_test_score,user_attrs_split3_test_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,state,key
34,-2.2784520534596306,2023-04-25 19:14:26.072426,2023-04-25 19:14:39.220964,0 days 00:00:13.148538,0.0011497720957741502,24,339,14,4.775408795488884e-06,0.10877579048867102,3.2551395297050476,0.026646018028259277,-2.2784520534596306,-2.2077015732966454,-2.0587801258190095,-1.7100241218756902,-3.137302392847177,0.104004509944272,0.006520435690368046,0.5277299510894611,COMPLETE,10_1
35,-2.279540839058316,2023-04-25 19:14:27.990309,2023-04-25 19:14:44.585692,0 days 00:00:16.595383,0.0008989959328517078,31,382,13,2.3716542630829833e-06,0.6690106445779621,4.1146082282066345,0.029875338077545166,-2.279540839058316,-2.201846374214958,-2.05433586256348,-1.7491748678966628,-3.1128062515581627,0.26859700853289253,0.0058733992030551106,0.5080287940511145,COMPLETE,10_1
36,-2.305113313737437,2023-04-25 19:14:30.134758,2023-04-25 19:14:45.369788,0 days 00:00:15.235030,0.0016630454661358974,33,381,12,4.17196742807723e-06,0.10048819956754057,3.7728867530822754,0.03112483024597168,-2.305113313737437,-2.2513680191385195,-2.113868899411652,-1.6020982583029897,-3.2531180780965867,0.17458228116804747,0.008921977055058754,0.5984158637848521,COMPLETE,10_1
37,-2.315993070695164,2023-04-25 19:14:32.771484,2023-04-25 19:14:47.630563,0 days 00:00:14.859079,0.0017644247996330506,34,388,11,2.3221003066526373e-05,0.1791893849784711,3.6720681190490723,0.0376015305519104,-2.315993070695164,-2.2621047529092726,-2.1273447110336745,-1.5998701498797654,-3.274652668957944,0.19207003885940893,0.014525433134231052,0.6062904455488508,COMPLETE,10_1
38,-2.4357416375098504,2023-04-25 19:14:39.224636,2023-04-25 19:14:52.170634,0 days 00:00:12.945998,0.004061097512157925,36,395,11,2.6996536436213077e-05,0.2375311860996319,3.1974517107009888,0.033123552799224854,-2.4357416375098504,-2.4429976288044615,-2.341695873895134,-1.4225041206793363,-3.5357689266604697,0.0991335574018618,0.007222605490393038,0.7492675686049126,COMPLETE,10_1
39,-2.452348697866822,2023-04-25 19:14:44.587980,2023-04-25 19:14:56.805496,0 days 00:00:12.217516,0.004841192337937151,36,387,9,6.865467446384949e-07,0.08684574855674362,3.0128039717674255,0.03673273324966431,-2.452348697866822,-2.478612281696494,-2.3471074602028326,-1.404986882628538,-3.578688166939422,0.20794163269038474,0.010632675031129591,0.7709365838949734,COMPLETE,10_1
40,-2.5344715611634756,2023-04-25 19:14:45.371567,2023-04-25 19:15:02.392831,0 days 00:00:17.021264,0.007191244981831134,40,492,10,3.1305242136350215e-05,3.454000976683356,4.210872709751129,0.03981226682662964,-2.5344715611634756,-2.579564805210538,-2.51864782190528,-1.356756734875219,-3.682916882662866,0.20200223230763464,0.008604292001245782,0.8228339230846976,COMPLETE,10_1
41,-2.47151961864882,2023-04-25 19:14:47.632619,2023-04-25 19:15:03.464328,0 days 00:00:15.831709,0.004328172047303218,42,493,9,3.371584321630899e-05,0.0005074028651519887,3.910750448703766,0.04152947664260864,-2.47151961864882,-2.505494970002817,-2.3769836645183298,-1.3929485673374495,-3.6106512727366833,0.11555035795147844,0.010787166856641588,0.7859751601028585,COMPLETE,10_1
42,-2.5689039126754367,2023-04-25 19:14:52.173543,2023-04-25 19:15:15.039449,0 days 00:00:22.865906,0.012151751150033684,46,488,18,9.879441845159075e-07,3.7387757193830393,5.659631848335266,0.05176430940628052,-2.5689039126754367,-2.6004652265502157,-2.633171551346971,-1.3578179526489882,-3.684160920155571,0.31012850054025975,0.011734837528344888,0.8239620502821484,COMPLETE,10_1
43,-2.2847416634386284,2023-04-25 19:14:56.809051,2023-04-25 19:15:23.278621,0 days 00:00:26.469570,0.00040419588398282746,45,491,17,7.372712657820079e-07,3.612580804518247,6.573340535163879,0.03919816017150879,-2.2847416634386284,-2.192205424531817,-2.0467087686639815,-1.8688450567145867,-3.0312074038441286,0.15727090500316507,0.012426559977929312,0.44592704100265107,COMPLETE,10_1
44,-2.2884769153906053,2023-04-25 19:15:02.394365,2023-04-25 19:15:20.650954,0 days 00:00:18.256589,0.0005070512015605847,26,333,17,1.1289789614259457e-06,1.0373223408166243,4.5219064354896545,0.0351790189743042,-2.2884769153906053,-2.1922898858860873,-2.0483216244930684,-1.8996336000256189,-3.0136625511576463,0.17276418892258597,0.009399430772619491,0.4312829229803405,COMPLETE,10_1
45,-2.2968234568300763,2023-04-25 19:15:03.466131,2023-04-25 19:15:21.255640,0 days 00:00:17.789509,0.0003601577827528753,25,327,18,7.522131313499524e-07,0.02909703795952272,4.415549278259277,0.027445614337921143,-2.2968234568300763,-2.194483402902153,-2.0542159029034592,-1.9559197450629147,-2.9826747764517783,0.09617909483658756,0.005507481793225586,0.40495039362361557,COMPLETE,10_1
46,-2.292391270823784,2023-04-25 19:15:15.042045,2023-04-25 19:15:31.183571,0 days 00:00:16.141526,0.0004457396763536476,25,323,16,1.1199224057826001e-06,0.02479229584967638,4.003720223903656,0.026577532291412354,-2.292391270823784,-2.19301663658279,-2.0506709733322213,-1.9271969588605071,-2.9986805145196174,1.0858436871490178,0.005804669900039603,0.41848399055421,COMPLETE,10_1
47,-2.3040691649970007,2023-04-25 19:15:20.655542,2023-04-25 19:15:36.911084,0 days 00:00:16.255542,0.0002653822341244282,27,318,17,1.0144874830636344e-07,0.01452403647228842,4.028124690055847,0.028998732566833496,-2.3040691649970007,-2.197479552563878,-2.06045461781538,-1.9963666870047958,-2.961975802603949,0.6824971266058936,0.006796185240450056,0.3867270845980964,COMPLETE,10_1
48,-2.3087777724304512,2023-04-25 19:15:21.257854,2023-04-25 19:15:48.044616,0 days 00:00:26.786762,0.0001509070974654123,28,433,29,5.719150520818812e-06,0.03874453980681915,6.65580826997757,0.035244762897491455,-2.3087777724304512,-2.199797836032078,-2.06579595008247,-2.0195035725435404,-2.9500137310637173,2.119173784592397,0.011720616217445556,0.37609171417802983,COMPLETE,10_1
49,-2.308011601043399,2023-04-25 19:15:23.280371,2023-04-25 19:15:45.400705,0 days 00:00:22.120334,0.00015973667087845167,29,421,22,1.1515193094707745e-05,0.48309545305961454,5.485220789909363,0.03956282138824463,-2.308011601043399,-2.1995452538140725,-2.0641778014136034,-2.0171089399435966,-2.951214409002324,1.357797942836667,0.013300144247627417,0.37734403424606044,COMPLETE,10_1
0,,2023-04-25 19:15:52.843865,2023-04-25 19:15:57.533979,0 days 00:00:04.690114,2.853813332794064e-06,43,385,18,904.6718817300339,0.6375342281515478,1.1674913167953491,0.00022721290588378906,,,,,,0.6814055338742254,0.0001683232635679852,,FAIL,11_0
1,,2023-04-25 19:15:52.850513,2023-04-25 19:16:04.086423,0 days 00:00:11.235910,0.006392680019668673,39,298,24,0.16266216047945478,149.77327376844588,2.806137800216675,0.0005095005035400391,,,,,,1.6131547976219798,0.0006018851648104533,,FAIL,11_0
2,,2023-04-25 19:15:52.852508,2023-04-25 19:15:54.727451,0 days 00:00:01.874943,0.007453219275620868,34,415,46,299787.6343968721,47.72104636818736,0.4637607932090759,0.0007097721099853516,,,,,,0.27867522674913736,0.0009837651118664624,,FAIL,11_0
3,,2023-04-25 19:15:52.854734,2023-04-25 19:16:20.864823,0 days 00:00:28.010089,0.0031603543083678558,14,443,35,3.560444401473455,5.347314342727946,6.999831020832062,0.00017696619033813477,,,,,,4.073371268141208,0.00010360643538944186,,FAIL,11_0
4,,2023-04-25 19:15:54.730126,2023-04-25 19:15:55.835744,0 days 00:00:01.105618,0.011724771371118114,3,70,25,2.4123078735988242e-05,2430.4508658857444,0.2751975655555725,0.00022262334823608398,,,,,,0.1683333270429241,0.000161610198694626,,FAIL,11_0
5,,2023-04-25 19:15:55.838492,2023-04-25 19:15:59.059942,0 days 00:00:03.221450,0.0008678914240222015,42,268,50,1215.9294556423943,1.627064890894763e-07,0.8043994307518005,0.00017875432968139648,,,,,,0.4852488975604987,0.00010621974154622753,,FAIL,11_0
6,,2023-04-25 19:15:57.536587,2023-04-25 19:16:13.816861,0 days 00:00:16.280274,0.0007936784638311329,31,239,37,2.8988951026118573e-06,0.007426562222264834,4.0691410303115845,0.0001620650291442871,,,,,,2.3546008167146253,9.3598709248412e-05,,FAIL,11_0
7,,2023-04-25 19:15:59.062499,2023-04-25 19:16:07.901796,0 days 00:00:08.839297,0.013538453148650442,30,298,16,1.704115660543994e-06,146.43505009685677,2.2086475491523743,0.0005379319190979004,,,,,,1.2761354120828718,0.0006530805041425931,,FAIL,11_0
8,,2023-04-25 19:16:04.088592,2023-04-25 19:16:04.250656,0 days 00:00:00.162064,0.00024084931581374957,31,40,46,82116.15260928537,2.1781779826566213e-05,0.03970754146575928,0.0001927018165588379,,,,,,0.022450559735357332,0.00011399080936177268,,FAIL,11_0
9,,2023-04-25 19:16:04.252953,2023-04-25 19:16:17.565311,0 days 00:00:13.312358,0.00010245719678565697,39,459,19,10.195096714999561,0.011452356506242777,3.3272985219955444,0.00016456842422485352,,,,,,1.9224249583115454,9.503969487514757e-05,,FAIL,11_0
10,,2023-04-25 19:16:07.904440,2023-04-25 19:16:09.108762,0 days 00:00:01.204322,0.000995878656290743,35,362,24,3576990.153621561,1.4646838034072337e-06,0.29982346296310425,0.00038886070251464844,,,,,,0.1725112594197302,0.0003474016006590631,,FAIL,11_0
11,,2023-04-25 19:16:09.111583,2023-04-25 19:16:24.688577,0 days 00:00:15.576994,9.103199638402968e-05,0,214,40,4.172584812230794e-06,1.577159434309442e-06,3.893231749534607,0.00017303228378295898,,,,,,2.251446732577619,0.00010036351433928965,,FAIL,11_0
12,,2023-04-25 19:16:13.819014,2023-04-25 19:16:19.118960,0 days 00:00:05.299946,7.837994438836568e-07,16,148,19,1.8981541209340625e-06,0.0007683770117865942,1.3241742253303528,0.0001690387725830078,,,,,,0.7718331388538087,9.798757058079475e-05,,FAIL,11_0
13,,2023-04-25 19:16:17.567463,2023-04-25 19:16:24.307148,0 days 00:00:06.739685,0.002259721276750237,8,110,39,5.735774195394961e-07,4.849496908742895e-07,1.6841176748275757,0.0001696944236755371,,,,,,0.9731117892815276,9.866012801758844e-05,,FAIL,11_0
14,,2023-04-25 19:16:19.121427,2023-04-25 19:16:37.033069,0 days 00:00:17.911642,0.0002210139839616175,13,313,31,6.51556431041102,3.590102098846083e-06,4.476908266544342,0.00018799304962158203,,,,,,2.6376135570989807,0.00011287810482332183,,FAIL,11_0
15,,2023-04-25 19:16:20.866819,2023-04-25 19:16:22.381922,0 days 00:00:01.515103,0.07693469652518421,1,309,7,2.2692530279971005e-06,1.7654603520226846,0.3778817653656006,0.00018364191055297852,,,,,,0.23284270980639254,0.00010990428994797444,,FAIL,11_0
16,,2023-04-25 19:16:22.384136,2023-04-25 19:16:25.446360,0 days 00:00:03.062224,3.264662842226735e-05,40,288,5,84.73230079765949,30.064679288904927,0.7639660835266113,0.000966191291809082,,,,,,0.45670435205964394,0.0014375642871179524,,FAIL,11_0
17,,2023-04-25 19:16:24.309428,2023-04-25 19:16:27.172685,0 days 00:00:02.863257,1.0957553778151109e-07,46,234,8,1145.7730558059548,2.1225183190849094e-07,0.7150552272796631,0.0001823902130126953,,,,,,0.41635103758081515,0.0001075306117776733,,FAIL,11_0
18,,2023-04-25 19:16:24.690829,2023-04-25 19:16:26.480539,0 days 00:00:01.789710,0.0005484208682484733,5,497,37,6338.692546732256,5.406781639049878,0.4466870427131653,0.0001887679100036621,,,,,,0.26004965382264333,0.00011028416948874445,,FAIL,11_0
19,,2023-04-25 19:16:25.448059,2023-04-25 19:16:29.836356,0 days 00:00:04.388297,5.817377591715012e-07,19,293,8,164.01480448354994,0.01471797218499585,1.0962767004966736,0.00017374753952026367,,,,,,0.6357836349554528,0.00010077062049725502,,FAIL,11_0
20,,2023-04-25 19:16:26.482052,2023-04-25 19:16:36.145299,0 days 00:00:09.663247,4.732655129157711e-06,9,259,18,4.995948861907795e-06,6.625624817211103e-06,2.4149834513664246,0.0001716017723083496,,,,,,1.4054218402974563,9.919565007198393e-05,,FAIL,11_0
21,,2023-04-25 19:16:27.174591,2023-04-25 19:16:27.813665,0 days 00:00:00.639074,4.496621173613358e-07,6,16,20,6.825637254942302e-07,8.893161273033233e-07,0.1589062213897705,0.0002193450927734375,,,,,,0.09249827609356157,0.00016142047100180173,,FAIL,11_0
22,,2023-04-25 19:16:27.815845,2023-04-25 19:16:28.038248,0 days 00:00:00.222403,0.03634812495109023,1,47,5,2.888924515569718e-06,44.010439821407005,0.05484896898269653,0.00018227100372314453,,,,,,0.03247358060279659,0.00011005109524032486,,FAIL,11_0
23,,2023-04-25 19:16:28.039897,2023-04-25 19:16:28.128468,0 days 00:00:00.088571,7.172091591266343e-05,4,13,26,43578.00902387214,1559.4708037670823,0.021416962146759033,0.00015980005264282227,,,,,,0.011213135059008852,9.23174741109859e-05,,FAIL,11_0
24,,2023-04-25 19:16:28.130675,2023-04-25 19:16:28.447377,0 days 00:00:00.316702,0.0004077367378347871,13,97,47,2671.2816221593703,2.934126275038656e-07,0.0784197449684143,0.00017559528350830078,,,,,,0.044524963607856585,0.00010317238607514636,,FAIL,11_0
25,,2023-04-25 19:16:28.450107,2023-04-25 19:16:29.840945,0 days 00:00:01.390838,0.003986426716431986,3,499,11,28964.79217919303,605.9682609911196,0.34665870666503906,0.00018775463104248047,,,,,,0.1994583605570753,0.00010969541404571771,,FAIL,11_0
26,,2023-04-25 19:16:29.839018,2023-04-25 19:16:43.905503,0 days 00:00:14.066485,2.173191441445879e-07,21,165,48,2.2571314698422715,0.0368808184654284,3.5155416131019592,0.00023382902145385742,,,,,,2.0512774777587706,0.00015190270324980858,,FAIL,11_0
27,,2023-04-25 19:16:29.844241,2023-04-25 19:16:37.568866,0 days 00:00:07.724625,3.6223723043475004e-07,28,331,13,0.023385615235125962,0.022572264649466055,1.930166244506836,0.00016099214553833008,,,,,,1.1378161438962655,9.296603150454633e-05,,FAIL,11_0
28,,2023-04-25 19:16:36.147434,2023-04-25 19:16:37.981572,0 days 00:00:01.834138,3.144000801054058e-07,35,159,26,1184.0914043663722,17.460360557155383,0.45779484510421753,0.00018328428268432617,,,,,,0.27158795409683917,0.00010999075903264499,,FAIL,11_0
29,,2023-04-25 19:16:37.035625,2023-04-25 19:16:47.199724,0 days 00:00:10.164099,0.26171073180449017,17,465,12,0.09799774080590028,0.03045129748739211,2.540074646472931,0.00020700693130493164,,,,,,1.4755420816386493,0.00012982415693562602,,FAIL,11_0
30,,2023-04-25 19:16:37.571212,2023-04-25 19:16:40.950319,0 days 00:00:03.379107,0.0002295501852859809,5,208,10,0.009477288049520397,0.023488155862339048,0.843485414981842,0.0005318522453308105,,,,,,0.4879890520730334,0.0006096362921937068,,FAIL,11_0
31,,2023-04-25 19:16:37.983873,2023-04-25 19:16:47.215402,0 days 00:00:09.231529,0.25834935073965254,5,238,41,4.800750021456636e-07,1731.7593121069335,2.30703866481781,0.00020003318786621094,,,,,,1.3331101338005584,0.00012683364223555578,,FAIL,11_0
32,,2023-04-25 19:16:40.953522,2023-04-25 19:16:41.242596,0 days 00:00:00.289074,2.2458383651374954e-06,35,90,11,1501724.8474933866,4.3653477912221547e-05,0.07144451141357422,0.00017195940017700195,,,,,,0.04228762383079536,9.970791754675997e-05,,FAIL,11_0
33,,2023-04-25 19:16:41.244575,2023-04-25 19:16:42.135419,0 days 00:00:00.890844,1.3942885391510414e-06,28,276,42,264010.0105752196,1037.026535544211,0.22192072868347168,0.00017851591110229492,,,,,,0.12775469349289814,0.00010455319023012646,,FAIL,11_0
34,,2023-04-25 19:16:42.137911,2023-04-25 19:16:42.468793,0 days 00:00:00.330882,0.0027091338028720283,33,104,25,2101.013445248219,6116543.365589668,0.08203554153442383,0.0001647472381591797,,,,,,0.04671387876954808,9.570687205550845e-05,,FAIL,11_0
35,,2023-04-25 19:16:42.471390,2023-04-25 19:16:44.925072,0 days 00:00:02.453682,1.2122394619566774e-05,23,183,34,381.38879781310675,5.992817726600818,0.6125602126121521,0.00020319223403930664,,,,,,0.353937291670456,0.00012082229057257607,,FAIL,11_0
36,,2023-04-25 19:16:43.907387,2023-04-25 19:16:49.343376,0 days 00:00:05.435989,0.005702463897481081,32,388,24,430.818795641209,87.26059635659368,1.3580204844474792,0.00032275915145874023,,,,,,0.79312578269049,0.00031648880434357153,,FAIL,11_0
37,,2023-04-25 19:16:44.927467,2023-04-25 19:16:58.614113,0 days 00:00:13.686646,1.0086975427191021e-05,26,332,29,4.322391203131511e-07,0.0062303120245644685,3.4208523631095886,0.00016921758651733398,,,,,,2.1349976474494285,9.782244497627051e-05,,FAIL,11_0
38,,2023-04-25 19:16:47.201499,2023-04-25 19:16:48.505278,0 days 00:00:01.303779,0.0001025488656495576,24,421,24,877653.3480353259,1309.306070421208,0.3252084255218506,0.00016295909881591797,,,,,,0.19331651473558611,9.410944879017834e-05,,FAIL,11_0
39,,2023-04-25 19:16:47.218526,2023-04-25 19:16:48.851728,0 days 00:00:01.633202,1.9132389693894015e-05,35,491,14,7327818.96121908,89399.89011114436,0.4075062870979309,0.0001900196075439453,,,,,,0.23804414718941186,0.00011434091231680239,,FAIL,11_0
40,,2023-04-25 19:16:48.507653,2023-04-25 19:16:49.824110,0 days 00:00:01.316457,0.01641387778649577,30,353,48,279518.9722100521,0.03285606100682542,0.32804417610168457,0.00017571449279785156,,,,,,0.19366831234331677,0.00010307613052691645,,FAIL,11_0
41,,2023-04-25 19:16:48.854271,2023-04-25 19:16:49.126555,0 days 00:00:00.272284,0.019012277389700145,28,41,43,950207.3075391857,45304.423332420236,0.06724071502685547,0.0001926422119140625,,,,,,0.04598134883384947,0.00011571532200556647,,FAIL,11_0
42,,2023-04-25 19:16:49.128527,2023-04-25 19:16:49.472155,0 days 00:00:00.343628,3.6422224091377893e-06,2,83,27,15025.788568482207,1.604426169664853,0.08515006303787231,0.00013846158981323242,,,,,,0.052828990899850825,9.333902770685818e-05,,FAIL,11_0
43,,2023-04-25 19:16:49.345180,2023-04-25 19:16:55.067138,0 days 00:00:05.721958,0.0032243284771287873,32,306,27,0.010811035360628655,5671003.361987601,1.4295427203178406,0.0002117156982421875,,,,,,0.8254259881165728,0.00013891591039369306,,FAIL,11_0
44,,2023-04-25 19:16:49.474148,2023-04-25 19:16:50.203639,0 days 00:00:00.729491,0.2267472091577657,2,95,44,0.00029390233456173283,1.6500163642830958e-07,0.1816314458847046,0.000171661376953125,,,,,,0.10568099483397263,9.944027080709525e-05,,FAIL,11_0
45,,2023-04-25 19:16:49.826800,2023-04-25 19:16:50.684783,0 days 00:00:00.857983,0.006904984519318236,23,56,8,0.0010798102091993556,34341.106567268806,0.2136886715888977,0.00016951560974121094,,,,,,0.12438225644646646,9.983491537624684e-05,,FAIL,11_0
46,,2023-04-25 19:16:50.205625,2023-04-25 19:17:01.985828,0 days 00:00:11.780203,7.058548068520509e-07,13,322,34,0.0001674754931054207,9.519724504145181e-07,2.9440937638282776,0.0001678466796875,,,,,,2.4869852821788254,9.692895531192679e-05,,FAIL,11_0
47,,2023-04-25 19:16:50.688145,2023-04-25 19:16:53.188285,0 days 00:00:02.500140,2.9636655264098002e-06,7,113,14,1.9600604917060744,13832.371595249733,0.6242190599441528,0.0001907944679260254,,,,,,0.3632173077887685,0.00011207630805725985,,FAIL,11_0
48,,2023-04-25 19:16:53.190934,2023-04-25 19:16:53.859267,0 days 00:00:00.668333,1.06319806257873e-05,7,172,45,2298.8087507404093,1.5749863813309478e-05,0.16511636972427368,0.0012743473052978516,,,,,,0.09460876865927066,0.0019602019083253984,,FAIL,11_0
49,,2023-04-25 19:16:53.862858,2023-04-25 19:16:58.920731,0 days 00:00:05.057873,4.7324632024385325e-05,18,113,32,2.4125593156989084e-06,0.0007405622003293433,1.2636735439300537,0.00020080804824829102,,,,,,0.7490631589597043,0.00012425204036110946,,FAIL,11_0
0,-2.0598050410348088,2023-04-25 19:17:04.906458,2023-04-25 19:17:20.723192,0 days 00:00:15.816734,0.00011972133859913753,43,266,26,2.6376758650999697,4.1140063741522114e-05,3.931007981300354,0.02192634344100952,-2.0598050410348088,-2.3066205860887146,-2.003609170711841,-2.0108745205499328,-1.9181158867887456,0.11156305766001821,0.005997951809821204,0.14709342387365415,COMPLETE,11_3
1,-2.0941234942562565,2023-04-25 19:17:04.909679,2023-04-25 19:17:16.794702,0 days 00:00:11.885023,3.251958700281163e-05,21,178,24,0.12218182549312932,0.13490277142697818,2.954034388065338,0.016272783279418945,-2.0941234942562565,-2.348577918291969,-2.0400899035402746,-2.062005453444328,-1.9258207017484543,0.05863439133820096,0.004923102243614587,0.15574344396196052,COMPLETE,11_3
2,-2.050330740686216,2023-04-25 19:17:04.912069,2023-04-25 19:17:06.067405,0 days 00:00:01.155336,0.05859855710213612,1,119,27,37.004315573138854,2129430.0091077667,0.2812434434890747,0.00668025016784668,-2.050330740686216,-2.3179030907778655,-1.984312696648796,-2.0096585176010975,-1.8894486577171055,0.027944252472175017,0.002409969027631447,0.16084978941800046,COMPLETE,11_3
3,-2.019010389465177,2023-04-25 19:17:04.921508,2023-04-25 19:17:21.451363,0 days 00:00:16.529855,0.0004788210655166949,31,133,45,1.5265084616988107e-07,1.0571052227906014e-07,4.115145444869995,0.015495598316192627,-2.019010389465177,-2.255412725571736,-1.959299026619149,-1.9493185794240002,-1.9120112262458226,0.12020383652795033,0.00425242707441883,0.13762020262848956,COMPLETE,11_3
4,-2.101817494609269,2023-04-25 19:17:06.069303,2023-04-25 19:17:26.988371,0 days 00:00:20.919068,6.06312062829757e-06,15,480,43,3.177199314676996e-07,471405.1581126577,5.197027027606964,0.031900763511657715,-2.101817494609269,-2.357891516833362,-2.0482600713141443,-2.073430263210356,-1.9276881270792146,1.0089384761621398,0.009205342496160757,0.15777291750404326,COMPLETE,11_3
5,-2.0709533726205955,2023-04-25 19:17:16.796094,2023-04-25 19:17:39.189124,0 days 00:00:22.393030,0.00047883373544932813,0,459,26,0.0003944629868303852,107596.73852543453,5.5448737144470215,0.05218636989593506,-2.0709533726205955,-2.333262823480707,-2.0103120213819565,-2.035942375767302,-1.9042962698524168,0.9371733405797861,0.040373532591406865,0.15928275274988649,COMPLETE,11_3
6,-2.1019172556277987,2023-04-25 19:17:20.726317,2023-04-25 19:17:22.220430,0 days 00:00:01.494113,1.1095437450242112e-07,47,35,14,0.12243741047249444,0.3996303842411942,0.36768078804016113,0.005035698413848877,-2.1019172556277987,-2.357965618300184,-2.048383998875717,-2.0735495414569467,-1.9277698638783478,0.06853629500089445,0.0015262092047975022,0.1577645515206993,COMPLETE,11_3
7,-2.1014446162023575,2023-04-25 19:17:21.452967,2023-04-25 19:17:31.975505,0 days 00:00:10.522538,5.727783391169982e-05,40,454,8,1381.4496944364148,885570.2788727237,2.6005303859710693,0.02929997444152832,-2.1014446162023575,-2.3576146735329084,-2.0477982367935867,-2.0729758319773497,-1.9273897225055856,0.22835077774317716,0.010059522471275185,0.157802574433572,COMPLETE,11_3
8,-2.100207621914385,2023-04-25 19:17:22.222083,2023-04-25 19:17:24.176959,0 days 00:00:01.954876,1.565478693805376e-05,18,82,6,8.091015575972736e-06,2.4989785335855624e-06,0.4821889400482178,0.005713820457458496,-2.100207621914385,-2.3559519427175526,-2.04672813603317,-2.070871232333998,-1.9272791765728199,0.12088833532162471,0.0016068512167259027,0.15734522871305592,COMPLETE,11_3
9,-2.053310591617752,2023-04-25 19:17:24.178812,2023-04-25 19:17:33.961015,0 days 00:00:09.782203,0.005591507155527609,13,493,8,0.00037336742174213106,944997.4266520952,2.413148522377014,0.031609416007995605,-2.053310591617752,-2.3203089223410913,-1.9881987675463435,-2.0145521670108817,-1.890182509572691,0.11837819464940016,0.016597590182650272,0.16096633566732388,COMPLETE,11_3
10,-2.0901308842349478,2023-04-25 19:17:26.990206,2023-04-25 19:17:29.219510,0 days 00:00:02.229304,9.563332603293956e-05,0,93,6,0.104765732062174,6.237053748522972e-05,0.5500606298446655,0.006572425365447998,-2.0901308842349478,-2.344047744690749,-2.0369404512431815,-2.05507710478155,-1.9244582362243114,0.10617691652923808,0.0019015872066008093,0.15490254027807773,COMPLETE,11_3
11,-2.055228991297241,2023-04-25 19:17:29.220852,2023-04-25 19:17:48.752287,0 days 00:00:19.531435,0.00015226065831349466,23,254,31,5.142688896127298e-06,1260.5490661711017,4.849566757678986,0.03187274932861328,-2.055228991297241,-2.3065970677525267,-1.9923929176276396,-2.0172996011562403,-1.9046263786525561,0.3686439298724566,0.015563200228308786,0.15104144099130143,COMPLETE,11_3
12,-1.9801475787498628,2023-04-25 19:17:31.977284,2023-04-25 19:17:39.462027,0 days 00:00:07.484743,0.0010258780333188757,15,261,28,11981.920148595655,193.65144167413757,1.8497950434684753,0.02042973041534424,-1.9801475787498628,-2.275548319643927,-1.8876481128193354,-1.9167835014184758,-1.8406103811177137,0.21499693438732367,0.006258080445390449,0.17270161025399147,COMPLETE,11_3
13,-2.101922446188127,2023-04-25 19:17:33.963656,2023-04-25 19:17:35.524800,0 days 00:00:01.561144,0.9772126882557995,29,302,43,3144235.2183289467,1.0065523374047548e-07,0.3811382055282593,0.003383457660675049,-2.101922446188127,-2.3579718040217568,-2.0483891898463815,-2.0735576224299903,-1.9277711684543788,0.037383916330892296,0.0006335742017423824,0.15776589772879665,COMPLETE,11_3
14,-1.4752414437580361,2023-04-25 19:17:35.526291,2023-04-25 19:17:54.183811,0 days 00:00:18.657520,0.009698749894079099,31,171,50,0.0004759656344833566,84.79169935038242,4.637457966804504,0.022890031337738037,-1.4752414437580361,-1.2632917564176256,-1.1106274325803636,-1.081715565998381,-2.4453310200357743,0.37616761296760093,0.013790442819237475,0.5643142851239897,COMPLETE,11_3
15,-1.4537701949928041,2023-04-25 19:17:39.191903,2023-04-25 19:17:54.496300,0 days 00:00:15.304397,0.01700411588369522,32,119,50,2.1940299484239624e-07,441.6834156209737,3.8055591583251953,0.01613473892211914,-1.4537701949928041,-1.259775620001023,-1.0789404505240865,-1.0245689987740059,-2.451795710672102,0.18929583333360367,0.005321308585035834,0.5827520547469784,COMPLETE,11_3
16,-1.5374923869304655,2023-04-25 19:17:39.463346,2023-04-25 19:17:55.321175,0 days 00:00:15.857829,0.0021513281540124734,31,358,37,1089.414855028463,37.558692399598414,3.9152740836143494,0.044195711612701416,-1.5374923869304655,-1.6576159412204707,-1.3799430707835179,-1.2554981349296177,-1.8569124007882556,0.3808967880829842,0.026189725940281957,0.2349475253796383,COMPLETE,11_3
17,-2.26432850111027,2023-04-25 19:17:48.755943,2023-04-25 19:17:51.650315,0 days 00:00:02.894372,0.0016757230206999867,31,362,50,49124.534037349986,57.19708389424741,0.7125152945518494,0.007217526435852051,-2.26432850111027,-2.3579718040217568,-2.0473543712761044,-2.0735576224299903,-2.5784302067132283,0.265382958680681,0.006283442333781411,0.2184606662608851,COMPLETE,11_3
18,-1.4503906125177555,2023-04-25 19:17:51.661261,2023-04-25 19:18:03.319508,0 days 00:00:11.658247,0.007128031490263916,9,182,34,476.8209530187218,0.004355443657601004,2.8868645429611206,0.0237157940864563,-1.4503906125177555,-1.426976543653381,-1.1958247267423134,-0.9953345357268399,-2.1834266439484877,0.42055547948298044,0.008474200971677512,0.4499360691313484,COMPLETE,11_3
